,시가,고가,저가,현재가,거래량
784,38400,38760,38300,38360,11020750
785,38780,38840,38220,38400,13694150
786,38740,38780,38200,38400,17092950
787,39560,39580,38760,38820,14041800
788,39580,39660,39140,39560,8860700
789,39400,39500,39180,39460,10386350
790,39600,39660,39200,39360,15029300
791,39540,39660,39040,39120,14150400
792,39900,39900,39460,39460,17992200
793,39420,40000,39420,39900,15214500
794,38340,39400,38320,39400,13433850
795,38120,38580,37880,38160,11048750
796,37200,38060,37000,38060,8810400
797,37120,37420,36880,37200,9185000
798,37720,37920,37020,37480,9418900
799,37040,37500,36620,36940,8875400
800,36580,37460,36580,36960,8150700
801,36860,37820,36320,36660,16611500
802,38100,38320,37460,37460,15954450
803,38000,38800,37980,38800,11669150
804,37520,38560,37420,38280,12018150
805,37280,37400,37080,37240,9099800
806,36600,37500,36560,37220,13194900
807,36180,36440,36040,36200,8880950
808,36060,36060,35540,35560,10967450
809,36500,36520,36100,36160,7971750
810,36280,36620,36020,36480,7357650
811,35980,36240,35880,36100,4650600
812,35420,36040,35400,36040,7516450
813,35840,35980,35600,35760,6662900
814,35980,36200,35860,35980,4653450
815,35600,36000,35560,35960,4823600
816,36020,36080,35600,35640,8334850
817,36260,36300,35980,36180,6354600
818,36360,36600,36020,36100,6552100
819,35920,36400,35840,36240,7615200
820,35620,36380,35620,35900,5435800
821,35300,36020,35200,35860,11747700
822,34820,35500,34820,35180,5773550
823,35560,35680,35280,35540,7455100
824,34620,35440,34620,35320,11684450
825,34660,35360,34660,35040,11414450
826,35900,35900,35400,35600,10652450
827,35980,36020,35520,35800,16462550
828,35040,35480,35040,35440,9603650
829,34440,35200,34400,34960,14001800
830,34340,34680,34220,34360,8484600
831,34480,34760,34140,34540,15352950
832,34800,35060,34660,34980,15535350
833,33540,34940,33540,34920,28535200
834,33800,33960,33380,33540,18081300
835,33000,33620,32800,33540,13294050
836,32820,33040,32660,33000,6276900
837,32980,33040,32660,33000,7757150
838,33220,33220,32520,32980,12668600
839,32140,32900,32000,32800,9751100
840,31300,32120,31300,31860,8180200
841,31640,31760,31400,31720,9460750
842,31100,31520,30900,31360,7870550
843,30800,31280,30800,31160,13308200
844,31060,31620,30780,30780,13665700
845,31900,31920,31040,31060,15133300
846,31700,32360,31700,31960,12836800
847,32600,33000,32360,32980,11795350
848,32920,33140,31820,31920,15683600
849,32980,32980,32700,32880,5417450
850,32940,33000,32680,32800,7661900
851,32100,32680,32100,32540,7103850
852,32600,32800,32120,32320,10341850
853,32800,33040,32620,32860,10099250
854,32600,33040,32240,33040,10347400
855,32320,32780,32220,32780,12067200
856,31600,32280,31600,32280,10214200
857,31420,32340,31120,31460,14117000
858,31940,31980,31240,31340,10534000
859,32000,32080,31840,31940,9866100
860,31860,32160,31800,32160,9289950
861,32120,32260,31760,31780,10477500
862,32520,33020,32180,32400,10330450
863,31580,32860,31500,32500,15444550
864,31440,31900,31440,31780,10384500
865,31300,32040,30760,31800,12785200
866,30960,31760,30940,31540,14158950
867,31000,31620,30900,31140,21864550
868,29900,30900,29880,30700,39088550
869,32000,32500,30900,30900,38427150
870,33000,33780,32560,33600,25293300
871,34000,34320,33800,34120,26050550
872,33920,34000,33340,33820,29558150
873,32020,32520,31940,32380,12470450
874,32200,32480,32120,32280,13053100
875,31800,32300,31700,31960,11762700
876,31460,32380,31440,32000,11397550
877,31080,31460,31080,31340,8706400
878,31000,31500,30660,31380,9834400
879,31420,31920,31280,31360,14524800
880,31640,31960,31320,31420,18299650
881,32000,32820,31980,32360,11429950
882,31900,32020,31520,31840,10509050
883,31180,31760,31180,31700,12921150
884,30760,31380,30720,31160,22408150
885,30160,30980,29900,30540,24717250
886,29800,30120,29120,29300,26499350
887,32220,32360,31280,31500,13258400
888,32460,32780,32280,32780,12070850
889,32960,33040,32420,32420,9591850
890,32140,32900,31940,32860,7660150
891,31800,32300,31700,32120,8383800
892,31900,32260,31760,31940,8153000
893,31660,31760,31260,31740,18790150
894,32820,32820,32220,32400,20532200
895,32940,33420,32660,32900,7849600
896,32040,32800,31940,32800,8925750
897,32120,32460,32060,32240,12058000
898,32600,33180,32440,32780,14173800
899,33600,33640,32720,33060,15938550
900,33300,33880,33140,33740,11545700
901,33480,33840,33180,33300,12612200
902,32760,33500,32720,33500,16805150
903,31340,32880,31320,32800,18327050
904,31380,31400,31020,31320,7446450
905,30900,31520,30900,31360,10843100
906,31180,31400,30880,30900,10474850
907,30820,31180,30520,31180,10533600
908,31340,31400,30680,30820,12340350
909,31480,31580,31140,31340,9023200
910,31320,31500,31120,31380,11125150
911,30580,31280,30500,31220,6958850
912,30380,30660,30340,30340,7009950
913,30960,30960,30340,30340,7504900
914,31360,31360,30920,30960,8315800
915,31380,31600,31200,31360,11515400
916,30400,31140,30220,30780,14985600
917,30660,30720,29960,30140,9503700
918,30240,30580,30240,30540,6335050
919,30000,30620,29960,30600,7228500
920,30000,30460,29900,30040,7732500
921,30120,30560,30120,30320,8585150
922,30800,30940,30740,30860,8544700
923,30660,30840,30480,30800,7773150
924,30560,30800,30440,30660,10122250
925,30360,30660,30000,30660,11567200
926,30000,30440,29720,30360,11623150
927,29620,30000,29520,30000,12430250
928,29920,29920,29260,29620,10009900
929,29980,30100,29200,29280,11024700
930,29200,30000,29200,29780,14056800
931,29000,29500,28980,29200,13498150
932,28420,29000,28320,29000,11495200
933,28940,29040,28240,28420,16749150
934,29320,29500,29240,29380,7870350
935,29280,29480,29020,29320,7995000
936,28540,29580,28540,29320,14393600
937,28160,28900,27940,28500,13671700
938,28160,28240,27820,27920,10527050
939,27800,28080,27580,27980,10718950
940,28000,28100,27700,27960,11839000
941,28900,28900,27200,28000,20552600
942,28880,28900,28540,28600,11256300
943,28920,29000,28620,28900,8948250
944,28640,28980,28520,28960,10020550
945,28540,28960,28520,28620,13515800
946,28200,28700,28200,28520,16419700
947,28260,28340,27900,28180,14621550
948,27700,28320,27660,28260,15334450
949,27420,27720,27380,27600,12273050
950,27920,27920,27240,27420,15248300
951,28480,28500,28080,28120,14484050
952,28160,28600,28120,28600,25768750
953,28380,28380,27780,28120,18808100
954,27720,28040,27600,27960,23142150
955,27400,27580,27280,27540,17066200
956,27000,27440,26920,27300,23806950
957,25960,26820,25900,26660,23504000
958,25600,26000,25360,25840,62527700
959,25940,25940,25480,25600,10315350
960,26000,26020,25460,25640,13744550
961,25980,26060,25900,25920,12653650
962,25660,25960,25480,25900,11862750
963,25720,25780,25360,25420,10434600
964,25380,25720,25380,25720,8112550
965,25400,25600,25380,25380,7960550
966,25360,25540,25320,25400,10012450
967,25280,25420,25100,25360,9169600
968,24980,25300,24980,25280,9183550
969,25060,25260,24940,24960,11720150
970,25620,25620,25020,25060,12284900
971,25840,25840,25500,25620,7615100
972,25920,25980,25740,25840,8834400
973,25980,26000,25760,25920,8559550
974,25800,26000,25700,25980,15644700
975,25440,25800,25240,25800,14702750
976,25340,25400,25120,25220,7903300
977,24940,25240,24900,25000,7027600
978,25200,25340,24840,24900,16253900
979,26000,26000,25220,25300,14653450
980,25880,26000,25720,26000,8297300
981,25700,26100,25660,25920,8345050
982,25700,25700,25420,25620,4597850
983,25880,25880,25540,25600,5741500
984,26000,26020,25760,25880,7254450
985,25640,26000,25640,25980,8598600
986,25880,25920,25660,25760,7238300
987,25900,26100,25840,25980,6423700
988,26180,26200,25800,26000,6829950
989,26000,26040,25780,26000,16766350
990,25400,25620,25320,25500,6702700
991,24920,25420,24920,25320,6034650
992,25380,25380,24800,24920,12593400
993,26000,26000,25160,25380,12939750
994,25380,25820,25360,25700,9211700
995,25980,25980,25200,25200,11815950
996,25580,26100,25580,26100,9402300
997,25980,26180,25420,25580,13557800
998,26120,26280,25960,26240,19130750
999,26200,26420,26040,26160,13380250
1000,25880,26000,25700,25800,8622700
1001,25760,26000,25760,25880,6060900
1002,25660,25800,25560,25760,7172300
1003,25580,25800,25320,25640,10939750
1004,25380,25580,25240,25580,9870900
1005,25340,25580,25240,25380,10143600
1006,25480,25580,25160,25340,9058500
1007,25560,25560,25260,25460,11265700
1008,25300,25920,25140,25260,12343450
1009,25120,25260,25060,25120,7342800
1010,25100,25280,24920,25060,8640400
1011,25340,25460,24980,25100,10857700
1012,24500,25060,24320,24980,13361250
1013,24160,24720,24020,24500,14177000
1014,23760,23980,23540,23880,9169000
1015,24460,24480,23720,23840,10810100
1016,24400,24620,24300,24460,6568800
1017,24400,24560,24040,24300,10074500
1018,24260,24400,24040,24400,10949550
1019,24000,24140,23920,23940,11818600
1020,23580,23880,23520,23560,14434000
1021,23600,23740,23440,23440,8867200
1022,23440,23740,23440,23580,6681750
1023,23560,23580,23220,23440,7024200
1024,23580,23780,23460,23620,7383700
1025,23800,23840,23320,23500,8744950
1026,23740,23900,23480,23800,8842600
1027,24060,24060,23560,23740,11124050
1028,23580,24020,23380,23700,12303100
1029,23160,23580,23140,23360,9020050
1030,23080,23200,22880,23080,9157300
1031,22600,23020,22440,22600,12811600
1032,22360,22740,22360,22600,15263100
1033,23120,23380,23120,23280,9404700
1034,23000,23220,22960,23120,12397950
1035,23000,23040,22740,22920,8725350
1036,23220,23320,22940,23120,8317400
1037,23040,23260,23020,23260,12998950
1038,22800,23000,22320,23000,21849150
1039,23280,23360,22780,22900,15795600
1040,22520,23500,22520,23500,13811850
1041,23100,23140,22720,22740,7619950
1042,23440,23520,23120,23240,7995650
1043,22900,23360,22900,23360,7376400
1044,22660,23100,22500,22620,9517600
1045,23200,23200,22640,22760,8352600
1046,22560,23420,22560,23420,10362100
1047,21760,22660,21760,22520,16010700
1048,22800,23040,22480,22640,10473200
1049,22620,22840,22620,22760,10451100
1050,23060,23180,22960,22960,7165800
1051,22960,23320,22880,22920,10314150
1052,23120,23320,22920,23040,12063850
1053,23260,23720,23260,23420,12888150
1054,23320,23660,23020,23260,14119400
1055,24160,24160,23360,23500,18337600
1056,24040,24360,23720,24160,10800100
1057,25200,25200,24100,24100,15346950
1058,25200,25440,25080,25200,10197900
1059,25300,25320,24820,25080,11647200
1060,25700,25780,25320,25320,11361500
1061,25900,26000,25700,25700,7807550
1062,25840,25980,25640,25900,10357400
1063,25600,25840,25340,25840,10309600
1064,25560,25700,25220,25600,8023300
1065,25300,25760,25280,25560,8418450
1066,26020,26160,25500,25800,8733850
1067,25560,26200,25560,25980,10398100
1068,25220,25600,25200,25540,8774700
1069,25460,25460,25100,25220,11140050
1070,25660,25900,25440,25680,10336450
1071,25260,25860,25260,25660,15193350
1072,25240,25500,25240,25260,9090600
1073,25240,25440,25240,25240,6916100
1074,25380,25500,25240,25240,9805350
1075,25500,25600,25340,25380,9635550
1076,25900,25940,25720,25800,8334750
1077,26420,26440,25880,26000,11481400
1078,25880,26440,25760,26420,12605650
1079,26500,26500,25680,25680,26700300
1080,26900,26980,26540,26540,8492700
1081,25980,26800,25980,26700,9290000
1082,26000,26200,25980,25980,7131350
1083,25640,26100,25640,25980,7978000
1084,25700,26040,25620,25640,9941000
1085,25780,25920,25560,25700,8436000
1086,25800,25800,25420,25780,9642500
1087,25440,25800,25440,25620,8386750
1088,25500,25800,25400,25400,9309200
1089,25820,25820,25260,25260,13785250
1090,26340,26340,26000,26000,8883850
1091,26660,26680,26340,26340,7870850
1092,26420,26900,26420,26660,7022450
1093,26720,26820,26280,26420,9877550
1094,26760,26880,26420,26880,9283050
1095,26860,26960,26600,26760,8216100
1096,26600,27080,26600,26840,8652100
1097,27040,27220,26520,26600,14053500
1098,27620,27620,27000,27040,15092000
1099,27700,27860,27480,27660,19327300
1100,26900,27800,26820,27440,25469250
1101,26600,27840,26480,26500,31523550
1102,25880,26160,25820,26160,13565150
1103,25640,25980,25620,25960,6612050
1104,25960,25960,25440,25840,7608250
1105,26000,26000,25560,25780,13153550
1106,25600,25900,25380,25600,11533650
1107,25300,25640,25180,25400,6978350
1108,25200,25460,25120,25320,7517350
1109,25140,25300,24980,25120,5853500
1110,25300,25380,25180,25300,7198400
1111,24880,25640,24860,25380,12425150
1112,24960,25200,24740,25080,8752550
1113,25200,25440,24960,25040,9900000
1114,25200,25260,24940,25200,18948700
1115,25000,25580,25000,25400,28533850
1116,23960,25040,23720,25020,39975100
1117,22600,23100,22540,23020,19149350
1118,22380,22620,22300,22300,12096750
1119,22240,22660,22240,22380,13715100
1120,22800,22900,22420,22680,12052050
1121,22000,22680,21800,22680,22946800
1122,22400,22500,22180,22240,10458000
1123,22520,22700,22500,22520,6636050
1124,22880,22880,22500,22620,9882450
1125,22860,23000,22600,22900,12533750
1126,23260,23460,23000,23000,10267950
1127,22900,23840,22700,23800,21813500
1128,23060,23140,22880,23140,13698000
1129,22420,23140,22420,23040,17188150
1130,22280,22560,22260,22460,11647800
1131,22400,22480,22200,22480,8353650
1132,22520,22660,22300,22300,10208350
1133,22600,22780,22360,22680,18128400
1134,22920,22940,22720,22940,12968800
1135,22260,22720,22120,22620,9116500
1136,22580,22580,22100,22240,9590250
1137,22880,22880,22360,22580,12586700
1138,22040,22460,21860,22440,15257100
1139,21380,21900,21300,21800,15634150
1140,21780,21960,21620,21700,12018600
1141,21420,21780,21040,21780,20415450
1142,21720,21720,21460,21620,23111150
1143,21640,21720,21260,21340,24769400
1144,21360,21480,21000,21340,27947600
1145,21580,22140,21340,21580,19625950
1146,21760,22300,20660,21580,22429600
1147,21980,22560,21920,22020,20442550
1148,23260,23420,22600,22780,10805950
1149,23380,23520,22820,23080,20070750
1150,22360,22820,22340,22620,11583600
1151,22800,22820,22080,22080,11360850
1152,23060,23060,22760,22800,7520550
1153,23000,23280,22800,23080,11154000
1154,23020,23580,22960,23140,11664300
1155,22800,22840,22600,22820,5722500
1156,22400,22740,22300,22720,13787100
1157,23100,23120,22300,22300,20199050
1158,23640,23640,23160,23180,12802500
1159,23500,23740,23400,23640,12844350
1160,23680,23680,23320,23500,9844550
1161,24400,24440,23500,23700,19579450
1162,25160,25200,24300,24300,15419600
1163,25000,25500,24620,25260,13734450
1164,24480,25020,24380,24600,13381350
1165,24580,24940,24560,24600,12152000
1166,24540,24760,24480,24580,9829200
1167,24880,25060,24680,24680,10448250
1168,24880,25200,24700,25060,13416150
1169,25500,25540,24940,25260,9702750
1170,25820,26080,25460,25500,6446400
1171,26000,26220,25560,26100,14861650
1172,24460,25740,24460,25640,11173450
1173,24500,24760,24480,24700,8370650
1174,25300,25400,24420,24500,19989700
1175,25000,25440,24900,25320,7672050
1176,25140,25320,24960,25180,9573400
1177,24600,25300,24520,25300,14030500
1178,24800,25020,24640,24780,11780950
1179,24400,25180,24400,24800,12478250
1180,25060,25200,24460,24600,10099950
1181,25740,25880,25340,25360,7130200
1182,25720,26080,25700,25980,8223000
1183,25360,26040,25180,25900,8324900
1184,25520,25700,25320,25360,9870350
1185,25380,25700,25120,25620,11519950
1186,25040,25800,25040,25560,10347500
1187,25800,26060,25380,25380,10695800
1188,26000,26220,25820,26040,10198000
1189,26180,26560,25820,26420,10159000
1190,25820,25920,25520,25620,6370900
1191,25320,25560,25200,25320,7094750
1192,25180,25580,25020,25300,8247600
1193,25000,25320,24800,25080,9452300
1194,25400,25480,24900,25100,12767600
1195,25100,25480,25100,25400,8067800
1196,25560,25740,25280,25540,11741500
1197,25260,25480,25060,25140,15314050
1198,25640,25880,25240,25240,12501700
1199,26000,26200,25360,25640,13735250
1200,26900,26940,26260,26280,10118950
1201,26500,27100,26400,26820,9828150
1202,26300,26820,26100,26740,19411950
1203,26060,26320,25300,25460,11769400
1204,26000,26060,25760,26060,8757550
1205,26000,26020,25760,25820,10921950
1206,26400,26420,25940,26140,17380750
1207,26340,26420,26020,26180,15048150
1208,27200,27320,26260,26280,17265450
1209,27320,27380,26720,27240,10034150
1210,27060,27060,26700,27000,8195800
1211,27420,27440,26880,27040,7210600
1212,26980,27400,26820,27320,10291450
1213,26420,27100,26140,26760,8680900
1214,26700,26700,26180,26400,9626850
1215,27100,27120,26420,26520,8922350
1216,26820,26860,26560,26800,8488500
1217,26980,26980,26520,26660,9877250
1218,26900,27060,26480,26620,10633200
1219,27200,27200,26720,26720,9640450
1220,27320,27400,26760,26760,9488100
1221,27240,27500,27080,27400,10257400
1222,27800,27820,27120,27240,13270500
1223,28140,28460,27940,28000,8283700
1224,27700,28360,27580,28200,18352850
1225,27340,27880,27280,27700,10895650
1226,27800,28000,27180,27320,15697300
1227,28200,28220,27500,27900,16517150
1228,28980,29100,28000,28200,19089900
1229,29400,29400,28800,29020,9245150
1230,28880,29460,28720,29220,12655550
1231,28420,28900,28400,28880,11852650
1232,28920,28960,28460,28600,12394900
1233,29540,29560,28940,29000,10172300
1234,29240,29540,28940,29540,10762350
1235,29200,29400,28540,28920,13551050
1236,29700,29700,29300,29480,9429750
1237,29580,29820,29360,29580,10293300
1238,29600,29880,29560,29800,9960100
1239,29400,29780,29400,29660,9107550
1240,29400,29700,29200,29580,7773400
1241,29560,29700,29240,29240,9526050
1242,28860,29800,28700,29400,10582600
1243,28680,28800,28400,28680,6270150
1244,28680,28800,28460,28680,6903400
1245,28740,28740,28400,28460,7266050
1246,28980,29040,28600,28820,9842650
1247,28500,28680,28240,28560,8955500
1248,28300,28960,28300,28420,16065800
1249,29000,29120,28420,28420,21005950
1250,29740,29760,29440,29700,9369050
1251,29100,29560,29100,29520,9113150
1252,29240,29480,29160,29340,8122900
1253,29500,29600,29200,29280,12704950
1254,30200,30200,29400,29400,13225800
1255,29920,30120,29720,30060,12464350
1256,29400,30000,29200,29940,13661150
1257,29160,29740,29100,29400,8974550
1258,29220,29580,29100,29140,9413100
1259,29200,29460,28940,28940,19153200
1260,28380,29580,28360,29480,21108650
1261,28680,28860,28400,28420,10419850
1262,28800,28800,28400,28400,7814600
1263,28280,28980,28120,28840,11733500
1264,28780,28860,28340,28440,9615600
1265,28220,28800,28200,28740,11603100
1266,28700,28740,28120,28360,13748800
1267,27500,28460,27340,28460,21805600
1268,27500,27520,27140,27140,13009400
1269,27580,27600,27360,27500,8179150
1270,27600,27700,27460,27580,8374250
1271,27700,27780,27280,27340,10863250
1272,27560,27800,27320,27340,15301800
1273,27480,27540,27280,27540,5745000
1274,27360,27480,27220,27480,6226500
1275,27200,27220,26900,27220,6522900
1276,26800,27160,26620,26880,10748200
1277,27480,27480,27080,27100,9973800
1278,28000,28000,27540,27560,6519350
1279,27200,27980,27140,27900,8693500
1280,26920,27480,26720,27440,8005050
1281,27180,27380,26920,27160,6770400
1282,27500,27620,27180,27180,9328900
1283,27600,27600,27180,27320,5654400
1284,27300,27540,27120,27360,10521000
1285,27200,27540,27200,27300,16110000
1286,27360,27900,27140,27200,13702250
1287,27720,27800,27480,27560,10831500
1288,27500,28000,27480,28000,9957200
1289,27500,27900,27280,27780,10153500
1290,28000,28000,27540,27720,12858750
1291,27960,27980,27560,27560,17957700
1292,27340,27900,27200,27900,16612650
1293,27000,27440,26900,27440,13278050
1294,26580,26980,26400,26860,6672950
1295,26680,26680,26260,26320,13568500
1296,26900,26980,26580,26680,14103900
1297,26780,27100,26700,26900,14332250
1298,26280,26800,26000,26780,12293400
1299,26260,26380,26020,26320,8325400
1300,26280,26440,26280,26280,9312400
1301,26780,26780,26200,26280,14477600
1302,25880,26220,25640,26140,14322750
1303,26300,26340,25760,25900,15235500
1304,26720,26720,26260,26660,10139500
1305,26800,26800,26540,26600,8774950
1306,26600,26700,26420,26540,10649100
1307,26900,26940,26580,26580,9637450
1308,26860,27100,26860,27040,11488100
1309,26780,26860,26780,26860,6257000
1310,26920,26980,26740,26780,10976350
1311,26900,26940,26360,26900,17943850
1312,25880,26560,25740,26560,18356500
1313,25320,25580,25040,25320,11808250
1314,25580,25660,25060,25320,13088650
1315,25400,25780,25360,25580,12894750
1316,25600,25600,25200,25460,14337950
1317,26060,26080,25480,25720,14397250
1318,26340,26380,25880,26100,20490850
1319,26920,26920,26340,26340,15977800
1320,26380,27140,26380,26980,13553100
1321,26060,26420,26040,26380,7916550
1322,26280,26280,26000,26040,5637800
1323,26040,26060,25960,26000,8871350
1324,26000,26020,25900,25960,9735500
1325,25900,25900,25320,25900,9222700
1326,25880,25960,25740,25900,12866850
1327,25900,25920,25480,25740,9844550
1328,25460,26020,25280,25280,44377800
1329,23800,24220,23640,24020,12287900
1330,24480,24480,23800,23800,17811050
1331,24940,24960,24200,24400,10284300
1332,24380,24520,24340,24460,12336350
1333,24120,24400,24120,24200,10024150
1334,24760,24760,24240,24360,12502750
1335,24400,24540,24300,24400,10754700
1336,23800,24400,23640,24100,9693950
1337,24020,24020,23600,23880,10621750
1338,24560,24640,23980,24000,11547150
1339,24620,24680,24380,24600,9079600
1340,25100,25220,24540,24620,12141400
1341,24520,25380,24440,25360,19202900
1342,24360,24360,23900,24120,6030200
1343,23960,24200,23860,24080,8570150
1344,24300,24500,23880,24040,10162150
1345,24380,24840,24100,24340,13000300
1346,25000,25040,24320,24700,13475800
1347,23960,25000,23700,24880,38623150
1348,22580,23660,22300,23620,24566950
1349,22000,22600,21800,22600,13726100
1350,21800,22000,21720,21820,6243850
1351,22020,22220,21740,21900,8388600
1352,22060,22240,21840,22240,8378450
1353,22260,22260,21800,21880,8505900
1354,21940,22080,21800,22080,11127700
1355,21880,22000,21620,21660,11766050
1356,22300,22340,22020,22120,9476750
1357,22120,22300,21740,21780,16281750
1358,22320,22420,22080,22300,15148300
1359,22560,22900,22400,22500,14143600
1360,22540,22920,22400,22540,16572550
1361,21640,22540,21560,22160,11344750
1362,22000,22280,21980,22100,21837450
1363,22840,23020,22480,22600,14720550
1364,23240,23720,23240,23240,10149150
1365,22900,23120,22760,23020,21252900
1366,23300,23300,22820,22820,12732750
1367,23480,23660,23120,23120,11929800
1368,23700,23760,23300,23680,12379300
1369,23860,24000,23400,23900,9401000
1370,23040,23700,22960,23700,12413550
1371,23240,23320,22940,23120,19414500
1372,23040,23220,22820,23000,15789200
1373,23560,23700,23220,23220,19541400
1374,24080,24080,23600,23760,16022100
1375,24460,24460,24120,24200,13435050
1376,24600,24600,24080,24200,9476750
1377,24140,24520,24140,24520,7545750
1378,24160,24300,24020,24120,7092400
1379,24140,24160,23920,24000,7161500
1380,24000,24160,24000,24020,10872350
1381,24000,24140,23840,23840,23309200
1382,24300,24320,23900,24020,10770400
1383,24200,24320,24040,24200,12099950
1384,24000,24000,23600,23780,21238750
1385,24420,24500,23880,23880,15899600
1386,24720,24740,24480,24520,5664050
1387,24760,24760,24560,24680,14558250
1388,25160,25160,24720,24840,10311850
1389,24460,24740,24440,24600,12171000
1390,24700,24700,24420,24440,10719450
1391,24620,24620,24420,24560,11577200
1392,24900,24940,24700,24940,8407650
1393,25100,25220,24620,24700,17105400
1394,25280,25420,25020,25220,9430600
1395,25280,25460,25060,25080,10044400
1396,25580,25600,25000,25000,10518950
1397,25480,25640,25080,25220,10447350
1398,25500,25500,24960,25280,12845000
1399,25400,25880,25240,25320,8995700
1400,25500,25640,25140,25400,18619250
1401,25680,25700,24960,25000,20621450
1402,26000,26040,25700,25800,9527250
1403,26120,26320,25900,26000,10830100
1404,26020,26420,26000,26320,8626450
1405,26000,26340,25820,26340,12066750
1406,26100,26560,25840,25840,28231050
1407,27480,27700,26720,26860,24351350
1408,27760,28160,27480,27900,17359450
1409,27100,27760,27060,27720,12809300
1410,27100,27340,26880,27160,8992550
1411,26920,27100,26700,27100,8790150
1412,27000,27160,26620,27100,8051700
1413,27080,27140,26700,26760,6417300
1414,26960,27160,26900,26960,6300950
1415,26980,27200,26860,27060,8059950
1416,26300,26860,26280,26860,9742650
1417,26520,26700,26400,26600,10922700
1418,26260,26460,26220,26420,9114200
1419,26000,26460,25940,26400,11976050
1420,25960,26000,25720,25720,7082150
1421,26000,26040,25640,25680,10779600
1422,26160,26220,26040,26120,8960200
1423,25740,26160,25660,26160,11829900
1424,25880,26380,25740,25900,12073200
1425,25820,26020,25800,25840,9437050
1426,26440,26520,26060,26120,5978850
1427,26720,26720,26320,26360,8543050
1428,26340,26620,26120,26600,11139250
1429,26160,26280,26020,26200,8725400
1430,26200,26480,26180,26440,8881050
1431,26140,26380,26120,26220,8953050
1432,26180,26860,26140,26500,12765300
1433,26600,26660,26360,26400,10231900
1434,26800,27080,26640,26900,11890850
1435,26420,26640,26320,26440,12488250
1436,26600,26600,25920,26020,23902650
1437,26900,26980,26400,26460,22339700
1438,27460,27520,27120,27160,11044350
1439,27200,27560,27020,27480,13476750
1440,27600,27640,27240,27480,15319950
1441,28040,28080,27260,27340,18589050
1442,28600,28600,28020,28260,12943150
1443,28240,28600,28240,28440,8625750
1444,28420,28760,28100,28720,9214100
1445,29400,29460,28040,28180,22269600
1446,29320,29600,29000,29140,13507050
1447,29680,29900,29300,29400,17234250
1448,28860,29160,28780,29100,7439450
1449,29400,29640,28860,28860,15831050
1450,29000,29300,28800,29200,12521500
1451,28380,28700,28180,28660,9200950
1452,28340,28460,28060,28140,4748400
1453,28400,28640,28300,28440,3735600
1454,28100,28560,28100,28560,8511650
1455,28820,28960,28520,28520,9540000
1456,28700,29000,28700,28820,10842500
1457,28900,29080,28700,29020,16007300
1458,28560,29000,28160,28960,19281050
1459,28000,28740,27980,28560,15856500
1460,28280,28380,28060,28200,6806700
1461,28180,28300,28020,28300,11103750
1462,27760,28500,27760,28000,12107400
1463,26720,27900,26640,27760,15944800
1464,27120,27160,26520,26700,13157050
1465,27100,27100,26880,27000,16281900
1466,27000,27120,26800,26880,14189700
1467,27080,27180,26880,26920,14943350
1468,27600,27620,26520,26860,15047300
1469,27780,27900,27020,27200,10909200
1470,28080,28120,27640,27760,9431450
1471,28400,28560,27960,27980,15269800
1472,28180,28180,27980,28140,10546200
1473,27880,27900,27640,27780,9500750
1474,27480,27680,27420,27500,6084300
1475,27580,27720,27500,27600,3299250
1476,27400,27580,27400,27560,9518350
1477,27520,27600,27320,27400,7241650
1478,27400,27840,27260,27600,9308550
1479,27720,27740,27380,27400,10969800
1480,27300,27720,27300,27400,10586000
1481,27240,27360,27180,27300,10659350
1482,27380,27600,27200,27600,9999200
1483,27880,27900,27280,27420,16061600
1484,27740,27980,27500,27880,10608200
1485,27940,27940,27480,27940,10761750
1486,27540,27940,27540,27600,18400350
1487,27020,27900,27020,27800,19098800
1488,27000,27140,26860,27140,13100050
1489,26900,26900,26620,26780,11081000
1490,26900,26900,26440,26860,13259850
1491,26400,26760,26400,26700,10648700
1492,25800,26660,25700,26660,20877850
1493,25380,25800,24960,25700,17444700
1494,25380,25400,24820,24940,13625000
1495,25200,25480,25180,25460,7073900
1496,25380,25460,25240,25460,8321300
1497,25400,25440,25240,25240,5939400
1498,25600,25700,25360,25380,7638550
1499,25400,25660,25320,25560,11045600
1500,25500,25520,25160,25320,8820000
1501,25400,25700,25400,25500,10836800
1502,25880,26260,25800,25800,11750200
1503,26400,26400,25860,25880,12579250
1504,26400,26540,26180,26440,9079800
1505,26400,26600,26340,26400,8657600
1506,26780,26780,26580,26780,7548650
1507,26580,26580,26200,26520,8616750
1508,26700,26820,26600,26600,7491500
1509,26400,26580,26300,26300,7900150
1510,26720,26800,26420,26500,12104150
1511,26740,26980,26640,26980,14232350
1512,26700,26840,26600,26820,7891350
1513,26740,26860,26500,26840,12918050
1514,26640,26800,26520,26680,8785300
1515,26680,26900,26420,26560,7425050
1516,26660,26660,26000,26600,14346200
1517,25800,25920,25620,25720,9543300
1518,26000,26000,25600,25800,6179750
1519,25700,25980,25640,25900,5910650
1520,25840,26120,25600,25700,9386650
1521,25920,26160,25840,26020,6220750
1522,26000,26400,25800,25960,5838450
1523,26620,26620,26100,26140,10027400
1524,25620,26300,25440,26220,12684000
1525,25420,25620,25240,25540,7799650
1526,25500,25580,25260,25500,9943600
1527,24900,25340,24800,25180,15197450
1528,24900,25100,24680,24740,14926650
1529,25260,25260,24980,24980,16033000
1530,25720,25760,25420,25440,16259200
