,시가,고가,저가,현재가,거래량
1420,1298000,1300000,1286000,1286000,141643
1421,1300000,1302000,1282000,1284000,215592
1422,1308000,1311000,1302000,1306000,179204
1423,1287000,1308000,1283000,1308000,236598
1424,1294000,1319000,1287000,1295000,241464
1425,1291000,1301000,1290000,1292000,188741
1426,1322000,1326000,1303000,1306000,119577
1427,1336000,1336000,1316000,1318000,170861
1428,1317000,1331000,1306000,1330000,222785
1429,1308000,1314000,1301000,1310000,174508
1430,1310000,1324000,1309000,1322000,177621
1431,1307000,1319000,1306000,1311000,179061
1432,1309000,1343000,1307000,1325000,255306
1433,1330000,1333000,1318000,1320000,204638
1434,1340000,1354000,1332000,1345000,237817
1435,1321000,1332000,1316000,1322000,249765
1436,1330000,1330000,1296000,1301000,478053
1437,1345000,1349000,1320000,1323000,446794
1438,1373000,1376000,1356000,1358000,220887
1439,1360000,1378000,1351000,1374000,269535
1440,1380000,1382000,1362000,1374000,306399
1441,1402000,1404000,1363000,1367000,371781
1442,1430000,1430000,1401000,1413000,258863
1443,1412000,1430000,1412000,1422000,172515
1444,1421000,1438000,1405000,1436000,184282
1445,1470000,1473000,1402000,1409000,445392
1446,1466000,1480000,1450000,1457000,270141
1447,1484000,1495000,1465000,1470000,344685
1448,1443000,1458000,1439000,1455000,148789
1449,1470000,1482000,1443000,1443000,316621
1450,1450000,1465000,1440000,1460000,250430
1451,1419000,1435000,1409000,1433000,184019
1452,1417000,1423000,1403000,1407000,94968
1453,1420000,1432000,1415000,1422000,74712
1454,1405000,1428000,1405000,1428000,170233
1455,1441000,1448000,1426000,1426000,190800
1456,1435000,1450000,1435000,1441000,216850
1457,1445000,1454000,1435000,1451000,320146
1458,1428000,1450000,1408000,1448000,385621
1459,1400000,1437000,1399000,1428000,317130
1460,1414000,1419000,1403000,1410000,136134
1461,1409000,1415000,1401000,1415000,222075
1462,1388000,1425000,1388000,1400000,242148
1463,1336000,1395000,1332000,1388000,318896
1464,1356000,1358000,1326000,1335000,263141
1465,1355000,1355000,1344000,1350000,325638
1466,1350000,1356000,1340000,1344000,283794
1467,1354000,1359000,1344000,1346000,298867
1468,1380000,1381000,1326000,1343000,300946
1469,1389000,1395000,1351000,1360000,218184
1470,1404000,1406000,1382000,1388000,188629
1471,1420000,1428000,1398000,1399000,305396
1472,1409000,1409000,1399000,1407000,210924
1473,1394000,1395000,1382000,1389000,190015
1474,1374000,1384000,1371000,1375000,121686
1475,1379000,1386000,1375000,1380000,65985
1476,1370000,1379000,1370000,1378000,190367
1477,1376000,1380000,1366000,1370000,144833
1478,1370000,1392000,1363000,1380000,186171
1479,1386000,1387000,1369000,1370000,219396
1480,1365000,1386000,1365000,1370000,211720
1481,1362000,1368000,1359000,1365000,213187
1482,1369000,1380000,1360000,1380000,199984
1483,1394000,1395000,1364000,1371000,321232
1484,1387000,1399000,1375000,1394000,212164
1485,1397000,1397000,1374000,1397000,215235
1486,1377000,1397000,1377000,1380000,368007
1487,1351000,1395000,1351000,1390000,381976
1488,1350000,1357000,1343000,1357000,262001
1489,1345000,1345000,1331000,1339000,221620
1490,1345000,1345000,1322000,1343000,265197
1491,1320000,1338000,1320000,1335000,212974
1492,1290000,1333000,1285000,1333000,417557
1493,1269000,1290000,1248000,1285000,348894
1494,1269000,1270000,1241000,1247000,272500
1495,1260000,1274000,1259000,1273000,141478
1496,1269000,1273000,1262000,1273000,166426
1497,1270000,1272000,1262000,1262000,118788
1498,1280000,1285000,1268000,1269000,152771
1499,1270000,1283000,1266000,1278000,220912
1500,1275000,1276000,1258000,1266000,176400
1501,1270000,1285000,1270000,1275000,216736
1502,1294000,1313000,1290000,1290000,235004
1503,1320000,1320000,1293000,1294000,251585
1504,1320000,1327000,1309000,1322000,181596
1505,1320000,1330000,1317000,1320000,173152
1506,1339000,1339000,1329000,1339000,150973
1507,1329000,1329000,1310000,1326000,172335
1508,1335000,1341000,1330000,1330000,149830
1509,1320000,1329000,1315000,1315000,158003
1510,1336000,1340000,1321000,1325000,242083
1511,1337000,1349000,1332000,1349000,284647
1512,1335000,1342000,1330000,1341000,157827
1513,1337000,1343000,1325000,1342000,258361
1514,1332000,1340000,1326000,1334000,175706
1515,1334000,1345000,1321000,1328000,148501
1516,1333000,1333000,1300000,1330000,286924
1517,1290000,1296000,1281000,1286000,190866
1518,1300000,1300000,1280000,1290000,123595
1519,1285000,1299000,1282000,1295000,118213
1520,1292000,1306000,1280000,1285000,187733
1521,1296000,1308000,1292000,1301000,124415
1522,1300000,1320000,1290000,1298000,116769
1523,1331000,1331000,1305000,1307000,200548
1524,1281000,1315000,1272000,1311000,253680
1525,1271000,1281000,1262000,1277000,155993
1526,1275000,1279000,1263000,1275000,198872
1527,1245000,1267000,1240000,1259000,303949
1528,1245000,1255000,1234000,1237000,298533
1529,1263000,1263000,1249000,1249000,320660
1530,1286000,1288000,1271000,1272000,325184
1531,1280000,1288000,1277000,1280000,383637
1532,1273000,1293000,1273000,1283000,234027
1533,1293000,1304000,1285000,1292000,266926
1534,1300000,1318000,1291000,1307000,280035
1535,1316000,1322000,1299000,1299000,206739
1536,1314000,1328000,1312000,1328000,216530
1537,1315000,1327000,1311000,1324000,151246
1538,1305000,1319000,1296000,1316000,173656
1539,1301000,1315000,1292000,1292000,255485
1540,1300000,1310000,1293000,1301000,195049
1541,1330000,1331000,1298000,1299000,234949
1542,1297000,1330000,1290000,1313000,294333
1543,1283000,1297000,1273000,1295000,328987
1544,1275000,1286000,1272000,1272000,363783
1545,1307000,1307000,1275000,1275000,425019
1546,1300000,1304000,1287000,1291000,409493
1547,1300000,1318000,1295000,1304000,395264
1548,1303000,1320000,1296000,1307000,394716
1549,1300000,1311000,1287000,1296000,529932
1550,1348000,1355000,1302000,1309000,620500
1551,1396000,1397000,1360000,1372000,338162
1552,1410000,1411000,1395000,1396000,210200
1553,1408000,1415000,1401000,1408000,246156
1554,1430000,1432000,1415000,1415000,219607
1555,1437000,1438000,1429000,1433000,212784
1556,1413000,1427000,1413000,1427000,168148
1557,1418000,1434000,1418000,1427000,211048
1558,1405000,1410000,1394000,1401000,217984
1559,1417000,1417000,1393000,1395000,155248
1560,1391000,1404000,1383000,1400000,179088
1561,1410000,1411000,1390000,1390000,201065
1562,1396000,1410000,1396000,1410000,299241
1563,1426000,1444000,1416000,1420000,212583
1564,1441000,1451000,1431000,1440000,155112
1565,1440000,1454000,1440000,1454000,139938
1566,1454000,1454000,1428000,1428000,182949
1567,1433000,1446000,1422000,1440000,209593
1568,1450000,1453000,1431000,1432000,216880
1569,1464000,1478000,1457000,1461000,155972
1570,1500000,1503000,1467000,1467000,149756
1571,1499000,1499000,1485000,1494000,135044
1572,1480000,1494000,1479000,1494000,212898
1573,1467000,1476000,1460000,1470000,187034
1574,1458000,1479000,1455000,1479000,171725
1575,1451000,1472000,1451000,1465000,132306
1576,1441000,1456000,1431000,1450000,171492
1577,1472000,1472000,1432000,1440000,180396
1578,1473000,1487000,1464000,1470000,163563
1579,1483000,1489000,1477000,1489000,163671
1580,1470000,1476000,1465000,1474000,127736
1581,1434000,1462000,1432000,1462000,166785
1582,1455000,1455000,1424000,1424000,202643
1583,1445000,1449000,1419000,1419000,199904
1584,1440000,1466000,1436000,1456000,195698
1585,1425000,1434000,1409000,1428000,171277
1586,1411000,1428000,1407000,1410000,273627
1587,1451000,1454000,1425000,1437000,260136
1588,1498000,1498000,1449000,1451000,244368
1589,1502000,1502000,1472000,1485000,160186
1590,1492000,1502000,1489000,1499000,217756
1591,1490000,1500000,1468000,1500000,227154
1592,1498000,1502000,1465000,1465000,252941
1593,1485000,1500000,1484000,1500000,211768
1594,1490000,1490000,1478000,1490000,206698
1595,1465000,1485000,1458000,1482000,226154
1596,1450000,1452000,1433000,1449000,134706
1597,1431000,1449000,1429000,1449000,178313
1598,1464000,1464000,1436000,1442000,171969
1599,1460000,1460000,1434000,1455000,247065
1600,1475000,1489000,1454000,1464000,142521
1601,1472000,1475000,1463000,1472000,157043
1602,1460000,1468000,1454000,1463000,181987
1603,1469000,1469000,1445000,1450000,160212
1604,1450000,1457000,1445000,1457000,200473
1605,1448000,1449000,1438000,1438000,147474
1606,1440000,1447000,1436000,1443000,225083
1607,1421000,1432000,1421000,1430000,276380
1608,1417000,1433000,1417000,1430000,210920
1609,1437000,1437000,1425000,1436000,204565
1610,1438000,1442000,1414000,1418000,315074
1611,1398000,1425000,1390000,1418000,351727
1612,1380000,1383000,1360000,1382000,195463
1613,1366000,1382000,1360000,1367000,233018
1614,1375000,1377000,1363000,1366000,232265
1615,1364000,1372000,1356000,1372000,207494
1616,1367000,1374000,1351000,1364000,223529
1617,1342000,1379000,1338000,1373000,302778
1618,1365000,1381000,1353000,1360000,487258
1619,1420000,1420000,1381000,1386000,343627
1620,1423000,1425000,1411000,1425000,234214
1621,1409000,1410000,1396000,1406000,245630
1622,1405000,1424000,1395000,1410000,436108
1623,1398000,1402000,1385000,1402000,267060
1624,1369000,1396000,1368000,1396000,294353
1625,1371000,1375000,1363000,1373000,185831
1626,1370000,1375000,1358000,1369000,238759
1627,1370000,1371000,1358000,1365000,302002
1628,1330000,1354000,1321000,1340000,218401
1629,1364000,1364000,1326000,1337000,235970
1630,1368000,1371000,1350000,1351000,201632
1631,1360000,1368000,1351000,1368000,342716
1632,1317000,1348000,1314000,1344000,326300
1633,1284000,1310000,1284000,1309000,189851
1634,1307000,1309000,1295000,1304000,182616
1635,1301000,1305000,1296000,1300000,230393
1636,1280000,1300000,1271000,1295000,344068
1637,1250000,1267000,1245000,1255000,239697
1638,1265000,1282000,1256000,1256000,246921
1639,1296000,1305000,1269000,1269000,284619
1640,1286000,1296000,1280000,1286000,129997
1641,1286000,1301000,1282000,1295000,228332
1642,1289000,1300000,1285000,1300000,260102
1643,1244000,1290000,1242000,1290000,418589
1644,1230000,1248000,1225000,1232000,202812
1645,1229000,1241000,1220000,1230000,241604
1646,1213000,1235000,1213000,1217000,358216
1647,1237000,1240000,1222000,1222000,315562
1648,1245000,1272000,1245000,1254000,289874
1649,1283000,1283000,1274000,1274000,161597
1650,1293000,1300000,1282000,1286000,224827
1651,1285000,1288000,1274000,1280000,181178
1652,1280000,1290000,1279000,1280000,254710
1653,1277000,1295000,1277000,1290000,188507
1654,1291000,1300000,1279000,1283000,236437
1655,1314000,1319000,1299000,1303000,272391
1656,1317000,1322000,1308000,1315000,169913
1657,1307000,1317000,1295000,1315000,175453
1658,1273000,1307000,1272000,1307000,238978
1659,1280000,1289000,1265000,1273000,207023
1660,1288000,1295000,1264000,1273000,325426
1661,1325000,1325000,1292000,1292000,314084
1662,1301000,1330000,1286000,1320000,246046
1663,1318000,1321000,1290000,1298000,186019
1664,1315000,1319000,1285000,1313000,192592
1665,1320000,1324000,1301000,1312000,227826
1666,1251000,1312000,1251000,1312000,415767
1667,1245000,1252000,1237000,1248000,346113
1668,1230000,1250000,1229000,1237000,393899
1669,1250000,1258000,1209000,1226000,529603
1670,1286000,1315000,1260000,1267000,607656
1671,1302000,1317000,1296000,1317000,180853
1672,1334000,1339000,1295000,1301000,256441
1673,1340000,1352000,1330000,1335000,204289
1674,1334000,1346000,1322000,1326000,256519
1675,1350000,1350000,1329000,1342000,419225
1676,1295000,1344000,1286000,1339000,515123
1677,1301000,1305000,1245000,1261000,635024
1678,1301000,1318000,1288000,1297000,415499
1679,1350000,1350000,1313000,1313000,316958
1680,1294000,1333000,1290000,1325000,553556
1681,1343000,1348000,1326000,1329000,356359
1682,1382000,1385000,1364000,1369000,205405
1683,1368000,1387000,1360000,1387000,220861
1684,1370000,1378000,1365000,1366000,235169
1685,1365000,1377000,1357000,1369000,351167
1686,1380000,1397000,1357000,1357000,670197
1687,1378000,1403000,1362000,1385000,457753
1688,1411000,1419000,1378000,1389000,692260
1689,1420000,1443000,1414000,1425000,533554
1690,1475000,1485000,1424000,1427000,1085816
1691,1549000,1553000,1521000,1521000,271813
1692,1533000,1542000,1521000,1540000,169932
1693,1536000,1559000,1528000,1532000,206189
1694,1546000,1559000,1537000,1538000,360501
1695,1518000,1549000,1512000,1544000,455560
1696,1484000,1523000,1483000,1512000,295211
1697,1481000,1496000,1481000,1484000,231761
1698,1490000,1499000,1487000,1489000,122928
1699,1487000,1494000,1472000,1486000,203812
1700,1492000,1502000,1484000,1484000,239883
1701,1504000,1510000,1491000,1509000,198462
1702,1510000,1510000,1485000,1492000,232008
1703,1502000,1512000,1496000,1497000,245777
1704,1501000,1514000,1500000,1508000,293151
1705,1485000,1500000,1484000,1500000,211896
1706,1487000,1500000,1483000,1500000,180053
1707,1471000,1480000,1462000,1477000,175002
1708,1514000,1514000,1476000,1476000,235897
1709,1490000,1520000,1489000,1515000,216123
1710,1493000,1498000,1479000,1488000,298439
1711,1508000,1508000,1491000,1493000,228690
1712,1540000,1540000,1512000,1514000,173086
1713,1535000,1537000,1521000,1535000,131181
1714,1526000,1532000,1517000,1528000,200979
1715,1490000,1530000,1488000,1520000,374100
1716,1491000,1492000,1475000,1481000,170003
1717,1495000,1497000,1472000,1486000,233032
1718,1470000,1494000,1470000,1494000,209278
1719,1485000,1494000,1474000,1486000,201731
1720,1500000,1503000,1474000,1483000,177297
1721,1490000,1503000,1465000,1503000,186717
1722,1465000,1492000,1455000,1475000,314080
1723,1520000,1522000,1481000,1483000,267168
1724,1566000,1566000,1514000,1518000,209822
1725,1505000,1532000,1501000,1528000,371037
1726,1503000,1535000,1503000,1523000,215346
1727,1540000,1550000,1513000,1517000,214881
1728,1521000,1540000,1518000,1540000,225830
1729,1540000,1540000,1513000,1521000,235594
1730,1527000,1530000,1510000,1528000,184880
1731,1505000,1531000,1497000,1520000,259190
1732,1505000,1516000,1493000,1505000,299547
1733,1517000,1519000,1499000,1506000,214009
1734,1526000,1528000,1509000,1521000,217654
1735,1510000,1532000,1510000,1525000,171497
1736,1535000,1535000,1512000,1512000,105910
1737,1524000,1532000,1517000,1527000,190674
1738,1503000,1510000,1497000,1510000,159792
1739,1515000,1516000,1487000,1504000,257628
1740,1495000,1522000,1491000,1509000,336600
1741,1480000,1495000,1470000,1495000,205441
1742,1458000,1468000,1452000,1455000,213742
1743,1461000,1474000,1456000,1457000,235371
1744,1460000,1485000,1456000,1460000,270315
1745,1450000,1492000,1448000,1475000,279542
1746,1460000,1460000,1434000,1445000,528791
1747,1529000,1529000,1480000,1480000,732367
1748,1528000,1534000,1499000,1520000,251156
1749,1506000,1529000,1501000,1527000,226071
1750,1504000,1512000,1490000,1494000,174931
1751,1493000,1512000,1485000,1508000,274965
1752,1515000,1517000,1489000,1499000,378820
1753,1548000,1550000,1512000,1520000,269654
1754,1572000,1575000,1547000,1560000,202973
1755,1556000,1564000,1548000,1550000,185892
1756,1563000,1563000,1530000,1539000,265537
1757,1530000,1554000,1530000,1544000,255684
1758,1559000,1559000,1519000,1527000,178764
1759,1515000,1538000,1508000,1527000,184895
1760,1549000,1549000,1530000,1530000,177951
1761,1530000,1548000,1520000,1530000,277053
1762,1540000,1558000,1535000,1550000,262473
1763,1502000,1545000,1497000,1545000,360787
1764,1480000,1499000,1479000,1492000,122645
1765,1490000,1501000,1481000,1490000,142199
1766,1490000,1498000,1477000,1498000,151999
1767,1490000,1494000,1477000,1490000,150682
1768,1474000,1489000,1456000,1487000,184181
1769,1484000,1484000,1459000,1468000,168395
1770,1418000,1470000,1415000,1462000,268477
1771,1439000,1439000,1420000,1420000,194422
1772,1440000,1443000,1427000,1427000,137943
1773,1415000,1443000,1414000,1435000,227762
1774,1450000,1453000,1417000,1437000,257238
1775,1460000,1460000,1422000,1441000,231524
1776,1430000,1448000,1422000,1448000,321056
1777,1426000,1440000,1412000,1440000,323848
1778,1390000,1418000,1380000,1409000,432719
1779,1396000,1401000,1371000,1372000,618708
1780,1460000,1461000,1405000,1417000,436418
1781,1468000,1469000,1441000,1453000,320146
1782,1500000,1502000,1473000,1473000,186749
1783,1445000,1487000,1445000,1480000,239166
1784,1464000,1475000,1448000,1454000,290784
1785,1480000,1487000,1455000,1480000,250601
1786,1502000,1502000,1450000,1469000,404999
1787,1514000,1526000,1483000,1492000,325058
1788,1560000,1560000,1512000,1512000,214769
1789,1539000,1552000,1528000,1552000,160602
1790,1548000,1548000,1507000,1533000,238982
1791,1515000,1534000,1500000,1530000,293482
1792,1500000,1513000,1491000,1500000,253720
1793,1513000,1517000,1498000,1500000,276757
1794,1515000,1528000,1500000,1520000,252436
1795,1540000,1542000,1510000,1525000,260120
1796,1582000,1584000,1543000,1543000,284927
1797,1533000,1576000,1527000,1576000,229274
1798,1488000,1530000,1487000,1522000,212266
1799,1470000,1500000,1470000,1496000,182909
1800,1480000,1503000,1470000,1470000,281820
1801,1448000,1476000,1442000,1474000,290702
1802,1493000,1496000,1440000,1442000,553510
1803,1515000,1529000,1495000,1503000,402740
1804,1500000,1516000,1495000,1515000,271247
1805,1501000,1524000,1497000,1503000,310372
1806,1516000,1536000,1508000,1515000,279121
1807,1500000,1533000,1493000,1533000,614229
1808,1473000,1496000,1473000,1490000,304949
1809,1498000,1498000,1469000,1476000,253294
1810,1506000,1506000,1485000,1491000,261259
1811,1450000,1498000,1450000,1480000,317756
1812,1468000,1471000,1434000,1454000,285144
1813,1430000,1455000,1427000,1455000,248894
1814,1432000,1434000,1420000,1430000,190213
1815,1420000,1436000,1408000,1430000,204572
1816,1423000,1425000,1399000,1406000,328810
1817,1402000,1422000,1402000,1414000,262256
1818,1400000,1438000,1396000,1413000,281426
1819,1405000,1428000,1404000,1416000,236884
1820,1442000,1443000,1399000,1404000,275155
1821,1422000,1442000,1417000,1437000,246769
1822,1394000,1419000,1391000,1417000,299318
1823,1376000,1397000,1372000,1384000,355901
1824,1353000,1365000,1346000,1364000,268586
1825,1315000,1342000,1313000,1332000,202837
1826,1322000,1326000,1301000,1307000,243724
1827,1335000,1338000,1326000,1331000,199259
1828,1357000,1357000,1346000,1355000,208828
1829,1347000,1349000,1326000,1349000,146594
1830,1331000,1347000,1331000,1345000,139213
1831,1335000,1351000,1326000,1341000,291124
1832,1348000,1357000,1341000,1350000,306862
1833,1343000,1362000,1335000,1362000,193847
1834,1349000,1349000,1332000,1349000,179690
1835,1328000,1349000,1320000,1341000,261413
1836,1319000,1333000,1313000,1327000,370592
1837,1295000,1302000,1290000,1297000,209205
1838,1306000,1312000,1299000,1310000,212428
1839,1299000,1304000,1292000,1298000,133300
1840,1298000,1299000,1279000,1299000,229431
1841,1306000,1312000,1287000,1287000,276353
1842,1296000,1322000,1291000,1322000,237942
1843,1297000,1309000,1289000,1300000,269753
1844,1319000,1322000,1302000,1313000,185296
1845,1277000,1317000,1276000,1315000,234884
1846,1323000,1325000,1299000,1302000,279959
1847,1336000,1341000,1328000,1337000,210796
1848,1342000,1346000,1316000,1336000,180461
1849,1326000,1331000,1315000,1330000,213589
1850,1296000,1312000,1287000,1300000,206958
1851,1305000,1312000,1288000,1296000,300039
1852,1310000,1320000,1287000,1304000,476265
1853,1353000,1360000,1325000,1325000,260023
1854,1363000,1381000,1363000,1372000,176068
1855,1375000,1379000,1360000,1373000,240919
1856,1387000,1390000,1352000,1370000,357080
1857,1351000,1373000,1339000,1367000,383480
1858,1354000,1371000,1352000,1369000,267729
1859,1359000,1360000,1339000,1346000,358509
1860,1327000,1342000,1323000,1338000,291061
1861,1313000,1325000,1306000,1325000,241197
1862,1310000,1334000,1310000,1327000,227443
1863,1300000,1328000,1292000,1327000,264015
1864,1300000,1307000,1295000,1302000,298374
1865,1293000,1305000,1284000,1287000,284488
1866,1306000,1323000,1298000,1314000,242946
1867,1314000,1336000,1308000,1315000,224940
1868,1336000,1336000,1312000,1315000,298200
1869,1330000,1339000,1327000,1336000,498718
1870,1299000,1305000,1281000,1301000,390332
1871,1268000,1295000,1259000,1294000,370250
1872,1240000,1265000,1232000,1256000,198608
1873,1260000,1264000,1250000,1250000,318481
1874,1230000,1251000,1220000,1250000,510922
1875,1200000,1203000,1193000,1196000,247977
1876,1205000,1212000,1189000,1189000,349101
1877,1219000,1228000,1210000,1218000,198954
1878,1220000,1235000,1201000,1218000,278537
1879,1211000,1234000,1207000,1233000,407358
1880,1228000,1229000,1202000,1215000,324636
1881,1209000,1235000,1207000,1230000,469517
1882,1186000,1209000,1180000,1195000,558503
1883,1189000,1203000,1173000,1180000,1277983
1884,1270000,1287000,1264000,1275000,282921
1885,1261000,1287000,1249000,1287000,277600
1886,1269000,1281000,1257000,1264000,321554
1887,1292000,1302000,1282000,1282000,307047
1888,1270000,1283000,1255000,1283000,399820
1889,1344000,1345000,1286000,1295000,554025
1890,1354000,1355000,1338000,1345000,296891
1891,1326000,1350000,1326000,1345000,289928
1892,1342000,1347000,1323000,1325000,197976
1893,1335000,1348000,1330000,1348000,294895
1894,1321000,1348000,1318000,1340000,612875
1895,1306000,1328000,1301000,1320000,389471
1896,1303000,1304000,1284000,1294000,205823
1897,1285000,1305000,1282000,1298000,246024
1898,1240000,1267000,1238000,1243000,312338
1899,1300000,1304000,1261000,1263000,320335
1900,1292000,1315000,1283000,1300000,381803
1901,1280000,1334000,1275000,1309000,676303
1902,1260000,1278000,1251000,1275000,382995
1903,1195000,1233000,1191000,1233000,534352
1904,1169000,1174000,1160000,1172000,273339
1905,1153000,1172000,1139000,1158000,273353
1906,1165000,1175000,1159000,1170000,292532
1907,1165000,1170000,1155000,1162000,258087
1908,1202000,1203000,1191000,1191000,240244
1909,1180000,1202000,1172000,1195000,497504
1910,1179000,1185000,1138000,1154000,292655
1911,1148000,1178000,1136000,1168000,317913
1912,1145000,1155000,1133000,1152000,305730
1913,1096000,1144000,1091000,1139000,542252
1914,1121000,1126000,1091000,1091000,500103
1915,1129000,1133000,1108000,1118000,361358
1916,1135000,1142000,1121000,1127000,355742
1917,1135000,1138000,1126000,1126000,426705
1918,1194000,1194000,1153000,1161000,423970
1919,1187000,1194000,1177000,1185000,181784
1920,1182000,1197000,1178000,1191000,383678
1921,1182000,1193000,1170000,1175000,316380
1922,1208000,1209000,1171000,1174000,383135
1923,1167000,1201000,1153000,1201000,373478
1924,1167000,1180000,1153000,1168000,208420
1925,1140000,1177000,1130000,1167000,471673
1926,1133000,1149000,1129000,1139000,506211
1927,1171000,1178000,1128000,1132000,828723
1928,1189000,1202000,1180000,1182000,626943
1929,1234000,1242000,1226000,1227000,255553
1930,1249000,1265000,1245000,1252000,265743
1931,1245000,1247000,1222000,1244000,297169
1932,1240000,1257000,1234000,1243000,352506
1933,1250000,1260000,1214000,1217000,609612
1934,1269000,1271000,1256000,1261000,441585
1935,1266000,1274000,1256000,1271000,191611
1936,1246000,1260000,1245000,1255000,176329
1937,1272000,1275000,1266000,1268000,198491
1938,1275000,1275000,1245000,1247000,199521
1939,1239000,1265000,1233000,1265000,419412
1940,1201000,1209000,1193000,1203000,257449
1941,1198000,1205000,1192000,1196000,361840
1942,1213000,1237000,1199000,1233000,272252
1943,1213000,1213000,1192000,1211000,442818
1944,1238000,1240000,1215000,1226000,254380
1945,1212000,1238000,1206000,1238000,216876
1946,1233000,1246000,1223000,1225000,203783
1947,1213000,1225000,1198000,1225000,305365
1948,1240000,1240000,1195000,1221000,323898
1949,1255000,1255000,1227000,1240000,476938
1950,1194000,1216000,1190000,1209000,475248
1951,1204000,1205000,1165000,1166000,602891
1952,1230000,1243000,1201000,1223000,663431
1953,1298000,1300000,1228000,1230000,772389
1954,1304000,1320000,1300000,1311000,312381
1955,1305000,1327000,1304000,1314000,302375
1956,1315000,1323000,1303000,1303000,273746
1957,1329000,1336000,1322000,1327000,263434
1958,1335000,1348000,1324000,1331000,253520
1959,1348000,1352000,1339000,1341000,241223
1960,1342000,1353000,1325000,1342000,378463
1961,1375000,1398000,1349000,1360000,410013
1962,1402000,1410000,1398000,1401000,206721
1963,1410000,1418000,1399000,1410000,368585
1964,1395000,1409000,1377000,1390000,315924
1965,1355000,1383000,1351000,1374000,318334
1966,1320000,1340000,1317000,1340000,330125
1967,1304000,1315000,1293000,1305000,276830
1968,1265000,1286000,1262000,1283000,265092
1969,1269000,1280000,1262000,1279000,168229
1970,1294000,1297000,1278000,1282000,198642
1971,1292000,1307000,1289000,1307000,263389
1972,1277000,1302000,1269000,1293000,345320
1973,1251000,1264000,1241000,1249000,291687
1974,1273000,1276000,1250000,1259000,305181
1975,1265000,1277000,1260000,1268000,709175
1976,1283000,1299000,1268000,1273000,505706
1977,1314000,1320000,1307000,1311000,223655
1978,1320000,1330000,1306000,1317000,172210
1979,1327000,1334000,1313000,1332000,205972
1980,1302000,1335000,1297000,1330000,258692
1981,1331000,1351000,1315000,1320000,291987
1982,1320000,1339000,1302000,1335000,330512
1983,1275000,1299000,1261000,1299000,251937
1984,1270000,1280000,1257000,1275000,305967
1985,1299000,1299000,1280000,1280000,233777
1986,1300000,1308000,1295000,1302000,198516
1987,1285000,1311000,1276000,1311000,283880
1988,1268000,1275000,1261000,1275000,184819
1989,1243000,1274000,1243000,1261000,217307
1990,1235000,1263000,1235000,1258000,253830
1991,1260000,1260000,1242000,1242000,258654
1992,1267000,1277000,1260000,1267000,238807
1993,1235000,1268000,1234000,1260000,237833
1994,1260000,1267000,1238000,1238000,361632
1995,1251000,1260000,1242000,1250000,281014
1996,1230000,1255000,1230000,1250000,367328
1997,1200000,1229000,1200000,1221000,239728
1998,1224000,1226000,1210000,1210000,236760
1999,1191000,1231000,1188000,1230000,365212
2000,1180000,1186000,1165000,1180000,406211
2001,1175000,1183000,1165000,1172000,230554
2002,1179000,1193000,1167000,1180000,211532
2003,1190000,1191000,1166000,1174000,223655
2004,1215000,1217000,1179000,1182000,360682
2005,1191000,1209000,1191000,1206000,345618
2006,1196000,1200000,1181000,1185000,333027
2007,1174000,1180000,1159000,1171000,168265
2008,1153000,1186000,1153000,1180000,284960
2009,1173000,1179000,1151000,1160000,465609
2010,1182000,1200000,1172000,1197000,235724
2011,1175000,1198000,1165000,1180000,216328
2012,1178000,1194000,1166000,1175000,296550
2013,1159000,1180000,1156000,1176000,346676
2014,1130000,1140000,1121000,1135000,308603
2015,1098000,1138000,1092000,1135000,570588
2016,1084000,1089000,1074000,1080000,246511
2017,1069000,1089000,1067000,1083000,320760
2018,1084000,1084000,1061000,1062000,372318
2019,1087000,1090000,1060000,1084000,480585
2020,1099000,1100000,1084000,1092000,236880
2021,1077000,1096000,1073000,1093000,238611
2022,1084000,1091000,1066000,1074000,317585
2023,1071000,1084000,1056000,1066000,357253
2024,1086000,1104000,1068000,1080000,448986
2025,1107000,1107000,1078000,1079000,458731
2026,1105000,1120000,1089000,1107000,434959
2027,1129000,1130000,1109000,1115000,327408
2028,1120000,1125000,1111000,1125000,255060
2029,1116000,1121000,1094000,1113000,353212
2030,1092000,1125000,1092000,1114000,455736
2031,1090000,1105000,1076000,1105000,512607
2032,1038000,1072000,1037000,1072000,448056
2033,1051000,1052000,1022000,1030000,307608
2034,1041000,1048000,1024000,1036000,342322
2035,1040000,1040000,1020000,1030000,232948
2036,1028000,1050000,1026000,1046000,293017
2037,1016000,1029000,1011000,1028000,371462
2038,1017000,1024000,1014000,1021000,382904
2039,1021000,1036000,1021000,1026000,409381
2040,1040000,1041000,1015000,1016000,387166
2041,1056000,1066000,1030000,1040000,376753
2042,1073000,1079000,1055000,1055000,346691
2043,1105000,1110000,1075000,1080000,342389
2044,1093000,1105000,1092000,1105000,339046
2045,1070000,1080000,1065000,1080000,263300
2046,1062000,1077000,1057000,1058000,218898
2047,1073000,1073000,1060000,1061000,220925
2048,1068000,1080000,1053000,1073000,226189
2049,1067000,1075000,1066000,1066000,124469
2050,1056000,1074000,1056000,1068000,246478
2051,1045000,1053000,1041000,1052000,213171
2052,1035000,1057000,1031000,1057000,408316
2053,1008000,1029000,1007000,1012000,275516
2054,1045000,1045000,984000,1007000,410694
